CustomerKey,customer_id
16844,6ef6afe3-a210-46da-b7ea-bdd34f07a58b
28498,91668ed8-0919-4d5f-bece-e535c484bbeb
20482,76449cdd-b1a9-444b-8b5a-d6943c94616c
11621,a4d2cb54-9bfe-4652-b350-1ba97c45975e
29478,88549d15-9c44-4808-b2d2-5c52976a1ab4
11674,268b93b2-08f6-4689-9640-ed267500835b
21233,b955c4e8-e2d8-4817-90cc-3755833d1e97
27133,6292652b-e3d6-4937-ac42-9114067a268d
14896,205ee3ce-8c20-497a-b6e1-b721c00e7343
22260,cdedb50e-06a9-4c76-8347-6e33ff577e44
11776,62e3f124-2197-4160-a494-abc8ae6cbd84
18882,8a37fe36-d512-456a-9e78-682ccf845b08
18017,7d5cfc4f-ea86-45b8-804b-80b0c2ed10a1
13065,b507a359-6c18-4129-8859-52064871890a
15881,c0d7c9a0-e8f0-4b12-b108-ec85e699e849
11609,b65d8fd3-1379-49ff-b4eb-0b446f3c58a6
28532,59dab467-51a3-413c-8d1f-aa69a1f408ea
12023,529e0cad-e99a-45ee-95d0-9410c7cb0aa4
24300,c4ffe08f-6752-4622-a6a5-71db4a89aaa4
24868,b925bbd6-89bf-4c09-b7f5-1c4fcc30d726
12636,4a6c6a21-34a0-4287-8782-8a01ff8e82a8
13248,2dbb3750-dec7-44a1-9d62-6d9a67057707
11024,10397aae-62cc-4193-af62-1c2cc3cfaacf
24632,32666e06-cb5c-40e9-b454-868b3d7b7b64
21240,943792aa-f17c-4a7a-a558-309f9883bc0e
17608,e3d2497d-6e4f-4f7d-96f6-efd4a0abe58d
22468,beae695b-8291-43c5-a39e-9529e3aff4e5
14966,c919b021-8a42-4085-9ef0-11ee988a3c02
21471,efc603fb-5539-4b8d-a7bd-6868badcdeac
28733,894fbd20-b880-4c66-9566-4872099db68b
20063,b15c9979-8cdc-4283-ac9d-1c718888dc5c
15917,c999c62f-f116-4541-a131-7b6b3645d61c
11245,51a2dbb4-ca3e-4f0b-8a2c-68e0980761af
29310,22b764aa-2a73-4cfb-816b-2645f00510c1
26467,3e39c957-5838-4c0b-bc7c-b0ce5c4059af
26744,1d9bf9e1-b342-4e06-8d7d-27c323503dbc
25408,d7fd448e-ddd8-4a6e-b34e-c6f3a13fc295
11794,b5e567f5-54e6-4eab-b1e5-09884f6f0d90
13901,b87b4698-0ac6-4b39-828b-a97e0bd7b026
12823,0a0c3e7e-3123-4571-99d7-b919dea82b85
17642,acbe53f0-646e-4e38-80f1-1e6d4f70720a
21298,71ed899c-c522-4340-87d0-c53759bd8c41
27402,e9304a2f-a0cf-4e12-9bb9-f6baed5c0177
28399,2e2b5d02-a800-4c2a-8085-68236ea25bed
14598,3da56034-0969-4e4e-8e13-d262ac9e0bfd
28422,344c3b77-5fae-4b78-a1f1-1185408d2b4a
17667,7d3cc190-904a-4b1c-8bb4-2653e7115574
20666,c294de72-33a1-4b8e-8c9d-690312c5c112
20610,6404fb28-a9b6-4c1a-924a-602e00fba227
26969,3ab1512d-f7af-4675-8575-76e4d993bbe8
19599,bcde50a7-36f8-4fdd-b73b-7b754b8f0721
23456,e2a20f40-b60f-49f9-b5b5-070ee60bcfea
26956,779f8180-0abf-4a35-b4ee-5a794f6ef9fe
27273,526c2e5c-3f12-4c7a-ba46-bed70b4dda38
22079,5623520c-5485-40ad-8b56-b820b7536dce
29232,412c85b4-ce98-4e09-a43a-21d87bb070f5
19828,4f84571f-79d7-4b4d-a014-4bbc3413bb36
18743,cb0fa83c-ed56-4a1b-a4f5-fe4dca1700e8
18860,09dfcb95-ddf0-4c4b-b3d1-3974e89f577e
18600,7b90bdc7-e08c-40ce-a375-7ef10dae1104
24154,6a500f7d-0229-49b4-857f-3b40975bed4d
19292,9bec4036-652a-48f0-a095-f0f852b46953
15664,4e3ff1e1-0e08-41f3-adb4-18249d10a6ab
26713,596020d0-be45-4952-85d8-5cd7fe7cd816
21170,b79f1aea-4ec2-449f-92a3-384f9d54c88f
11285,617d2615-cab3-49e2-ab2a-d636ce15584c
20140,b0883ed8-3962-4ecf-95a8-cbab9c239c11
21841,be3ca460-8a64-4d35-ac2a-ed8eda902786
22235,6a091ff5-12f3-474b-8019-ff1cb6b74d96
29301,5e3b36b6-e2a7-4fdd-b730-bfd86fc7fff5
24052,4012ac0c-4aed-4461-bc44-df6f4188c787
16201,fcce5085-a72d-4b27-9ef7-f849dd651693
24409,f979aec7-66c9-4a6f-b29a-53df030ee648
29323,9d843c8c-19c0-49f7-add9-817a5509bbbd
27289,603b7563-1338-4ce4-bc20-e4eaa56dcf97
17906,80a25824-1c31-4140-8dbf-4d7ab0b5c88f
24101,ae55679a-639b-4ca7-b5bc-a37c3ede2244
14857,cca2b2e2-16dc-4fef-b8e3-19cccbff5764
15257,49ff1c13-672b-4a18-b810-fc4460915c34
25429,c01681db-0ef7-4691-85f4-9043795fdd97
14664,4eecf286-b0d7-4ceb-ab96-d656d72d7385
28503,ea00d322-3e75-49f2-9180-c10ae5d6c970
23537,61aade43-8f4d-4b4c-b638-28ff14900dba
24772,82acc507-3808-46f7-95fc-8f37abb82eca
12115,731b6aa3-6df1-4181-bc2f-838a93f4add5
19072,38500954-d4d0-4e23-93e0-3e83c255cbec
24760,9088821b-b4ad-4123-8d7e-c2d043fa6c1a
25176,11d70d81-7d13-4228-98c2-31e5c441d66d
12330,1c896d6d-ec0a-440a-bc6a-a030a2e26149
14458,39f29ca6-4a03-4539-86d4-f35c44a1e8bb
26619,9510fbdd-c992-48a4-bbf8-03676010f786
19727,458ec38d-901b-4b94-8c29-3d14078dbeb5
15624,75fe0c75-6ca8-49d9-b217-cb64ce82cccf
23942,34862c0a-e8ae-4a84-b46d-7fafd17880ea
19496,aa1f2ca3-16bf-454a-a5e6-d7a75d41903a
11811,e922caed-6bba-432a-8b88-bf2f36e2494d
13379,d911f83f-2a42-4df5-8218-3c1615358838
16175,719fa723-a43c-4203-9cba-387a7d9c2c0a
19971,63d56531-fc63-4f0f-8d67-8ff2226706f1
14198,83d237ca-ed10-484a-8f38-8e7a7c5f1dbd
18621,df07dfbe-692e-445c-8f30-abe904585125
20284,92627ff5-e39d-466c-9fea-c95270e89b06
11203,ed19fd9c-4321-4f22-81ec-98be24971a24
21007,c438ed05-cf28-49c4-9a80-336e3b4219ac
16654,a49e7d48-ec73-4119-9bc6-d1026eab5206
28990,1a3deb00-0947-46ac-b6be-f1ecbd5867b4
28152,a69fa505-0e9b-4190-88ea-d031db08a859
19667,4aba84a3-1fd6-45bf-b4c1-4608bcaafb1b
29448,1746c783-6059-4f6d-9e3d-dbdd927e00c7
14214,685e3488-3199-4db9-91cd-3f8224eeb74c
25569,19c9ee1b-0bcb-47c0-a09e-a06900077d6f
11037,b231db72-9f8b-4b50-ab04-5a0ee4f4c9e9
25264,b8e711a8-aed9-4bbb-bc77-d24828339877
15000,1217aa3d-863b-430f-9f31-4091b1e4f2d1
13879,f93d6c40-e8ad-4534-bb8f-f796b985ab75
17289,9601b829-9628-4a73-be3c-a0aaeb4a96d4
20719,1ba04092-b135-4e2f-ac9b-6483a704f782
19502,10c7d69a-bd31-4d51-a17d-5f5c4fdb8fb5
19027,5d005b96-75a3-48cb-8e98-8645ce248024
16279,b8e32dee-b9d2-4369-8b52-ffb7871dc16d
25090,9cfab1f8-a167-4c66-b150-ca9c3eb70167
25243,ba66c929-f237-4aa1-a8be-41cee49a8f67
27577,8eac0c43-ce87-4d95-b8a1-3f8a8bae4e15
16954,c850ce68-abd8-4b27-9c6f-7b1f5456550d
23613,e8ab91ec-2265-4222-9c1a-106eaf031ecd
11489,2841ddb2-a85d-43bf-b84d-404616b20ef9
14295,a31c4375-806e-4557-96ed-92e755d3c6e2
24575,5bcec2f7-eead-4733-9ebc-6f4941f6b53f
25782,23ffdd6c-e0e8-40e8-8a3a-0e9cf910a37a
21325,c942b478-6b7d-4ebe-a7bb-11b819357a3d
27268,69d43ac9-386e-4661-9073-c5a19e8e2815
27002,2dbcb7b0-678b-41c7-a898-107d5f9dde0c
23695,2a9b6561-6aba-4e31-83f4-d4d9d52a860f
14839,a3c5b625-c657-48bb-9310-0fc278d54ad1
21238,bfbc8128-60c6-4f7b-8af8-8ad018ff34c3
23071,59ce78f1-ddd6-4907-9f54-82ad74cc021b
11708,d76adaf8-5860-493d-b707-2a75c75d1faa
15470,f9464cc1-b884-4fa2-aa93-2957373003d0
20815,db935807-c4b0-48dd-9e11-0a6335268cfc
15787,c746d521-29c2-4a20-ae33-23304382e119
15997,8da9c095-0ad3-4fdf-85ef-7910aef47926
16673,0b67099b-8824-4fa7-ac89-d040b32263fa
22415,97085df5-d4d2-43d3-8a52-96f6d4d776a6
23289,f01e765d-5310-4c60-bf76-c8335bd7b04f
16726,7d1b5889-8e64-4f60-85a1-ebf8b8a9a40d
14987,f98f8924-52a8-441b-8596-e8e24b181cd2
15786,1d848359-0d7c-4c73-a5b2-becc56e2e65d
25606,3b0f00eb-9039-4c55-ba8b-44580fc8d622
13388,e5d21d99-98c9-4110-a593-a499f35c0426
16985,28cc0178-bb1a-48b7-83cd-9204aa22c219
16246,fb561cd3-41f9-4602-84b7-5f83440373bb
27778,834293af-5178-4794-bd93-1e6fce0118a1
25641,1ddb4bd1-f8b9-4e77-a103-f129a165ab25
25369,3728737f-475d-4b03-a8db-a521cb12dbe3
22902,448913bd-4319-452f-bb11-eba85ef3aac9
16171,d98ef2a6-0247-49cf-b215-4178f91f6e14
17636,b233ff2d-cb30-402d-8c49-9a4785196f30
23969,37c3b280-db7c-4fa3-9c09-befb03fc4d84
28104,71d2ae6a-3f29-464b-ade3-12e3eebb2287
14040,5115ef71-d4e0-4372-b1cf-71ba7adf34e9
29098,ebce9739-6302-4119-bbc5-51e8c655a268
16017,f43b77a9-3adc-4ac6-8ee2-8107cde42d60
17562,d1b8875c-892b-4d3b-be45-632ae4c423d9
19757,9b4af38e-a6fe-48ea-9844-fb2a470d8ea3
16574,36424f47-8556-40c0-afc2-1a495a333860
28008,272a7d3c-4f38-4838-baf7-15bee2db039f
25403,2eff4e00-c393-442b-926a-294ee7430712
25959,53b67bfb-88ba-458d-91f9-1c84a28c391f
26129,138de8ff-b4b3-4552-8e8f-73022eda7b38
22843,4ddba7a1-e6a9-4a67-ac11-e4ea10bbb133
21146,27e22a26-74b9-4e53-ace2-d4467b9efea0
26023,f622cebb-4a7a-4f8b-bc9b-2944c3337343
17898,22979f34-496f-4710-a1d1-cdf48a54dc8a
27399,e25eb712-fa46-44ff-ae89-dd3f2551bbe1
13595,385e3a7b-99f2-47c2-aa1c-02ac55e9703b
19775,8ff9e95c-8513-46e7-9bdc-16f6315d3060
14021,d0956759-dbe0-447a-9f55-ae5718908a30
12028,a50cc1b9-b5cb-4f38-839b-ec2261ad45b0
16700,b40bacdc-e37b-4868-8ae9-bcee9fe266a8
27966,7acfba23-5320-479d-a166-d213b8f71693
17355,021c59ce-bd20-434e-a0b4-ae82af87c293
11710,56db882c-db0c-4555-b532-183edc69b940
13985,ee861702-c2b3-43d7-90fc-fa7ab23aeb18
27239,f404d3c9-015e-4816-b990-a2ffad8ed6bf
29422,cbef439a-28ec-49ac-8e8c-16e4de9c2308
18527,deebdd4a-1243-4b91-b0ec-6938fb034ecd
22777,988c02b9-c638-4579-811d-2cb1f9ffb6e5
15977,6148262b-e81e-4199-9a7b-3ae9b26ceb27
21343,8e0d94b8-a7b7-4257-b211-fb1883ba1bb2
25797,0d3f6413-fc3f-4c79-aa61-0411075dd6bf
27550,d7052b29-c96c-4c92-9214-15c63b89de20
17973,8230665d-618d-4dc4-8795-34347eb7559f
17304,80457ac5-aa13-4c05-9c37-bcfdc80b268e
15620,e8afdc32-182c-43e8-99c6-249729f5caa7
22090,387ef6ab-1578-4491-a568-f47452e7291e
28703,7edebdbd-3234-4352-ab26-72b7004230fc
25396,c3a83f58-b891-4f37-88dc-7a9d639491ce
28078,b2377344-25f5-4ca0-bba7-3091f0dd25fe
12372,5038067a-6315-4761-a7c6-55f116487530
25667,32f391e8-fea5-4038-80cd-385a973b0a19
19589,736ee5c3-5375-49ea-9864-35dff2fe09b0
26601,d96e778e-aa15-4c1e-94aa-c0800b9400e3
15820,3e7c9af1-d0c5-457a-9aa3-ed0ca9a08c95
13721,a9a56000-502c-4173-9f1f-1eebaf95a2ea
21390,3ed61d64-ae12-4952-b5d9-57ed2072ecee
15749,e7bdf11b-df5b-4180-9ebd-447d91b9f1ce
22033,2552efc2-8e3c-4a15-82f1-a78583a07fe4
13129,c550c010-ea7e-4827-8a0c-dc0520ce4f83
19214,35e52c95-8cb7-429c-b3a2-f69fe592242b
22452,3f71dde3-b16f-4813-8fa2-c8dfd39d3046
28085,67d1b009-cb56-4c07-afbb-7834330b5285
21227,bbafef83-9e76-4150-a671-3778889fb616
27729,4d3b3752-e52e-483a-87fe-288eb9c3a7eb
24224,fab3ff2c-deb2-49a2-a028-4694c652b32b
24039,8571776c-86a5-4c8e-b4fb-876fbe0e452b
21217,b8e0d26b-e339-4bd2-b53e-a95525d5e2fa
28898,4a819c09-2edb-43d9-9d9e-443be4e762d3
25488,9d8926a3-b365-410a-bb7a-697acade7732
17548,96329ba5-0340-4261-b146-321e8e430172
11762,d37cd750-b2d0-413c-88e8-8bcb9038bea2
15625,1e2146ac-aa07-4df8-bc06-5ea3cbd0a168
28124,bf966f31-005d-4b1b-861a-7979d644299e
13873,3bbac965-62a3-483e-a7d4-04b5cf3130d2
11300,87c78eb0-ac47-47af-b506-643f233e5d21
15248,92ea682c-f1bd-41ac-aa74-d8989cddb96a
26388,2587eae4-cf15-46c1-a57a-bb2f1bf6c498
18320,a370a5a1-552a-4882-8ba1-bc3a2934e376
25105,4cce9364-cf15-4abf-9437-9e3734f14935
15453,88c2a195-5c2a-4beb-8a6d-b10728fdb2ce
13574,d40f73dd-21e2-4fa5-b2a9-8ee70176afe2
14706,f4e1790b-3fb9-41a7-b7e7-4168c9671d82
24286,e7fecb44-439e-46b9-a7c8-802717ad2f81
13645,346a17e6-c6d3-43e1-9323-b25156e3aa6b
14394,8e9d4b24-79c2-4f56-9f82-2f1c4c735742
26751,bde4c5ef-e30e-4e7b-a0f4-3cf20f06b0c7
25428,847f4401-b4b7-44d7-a850-10fb0aba7fe7
18562,25a35026-bff9-459e-8238-9ee5484ab1ec
22391,12085489-0e5f-41ac-89d1-3ca0325b28d5
26091,934be467-32bd-4294-abba-130873842b19
22218,ab52f7e9-aebd-47b0-a491-b877d19ab25e
15824,718d0f60-b74e-4d54-9dcf-0e0fa30b6320
27591,4556cdbb-1dd9-4d4d-84fa-37653c5afe13
20515,81aa436f-788c-4e94-a51b-3cd652f0ea82
23457,977e24a2-fae9-4aa8-a460-d8ace8195618
25353,a0b1853a-7968-419e-9731-462308405c4f
24219,223f0326-47ad-4a08-b365-22d147db1f90
13022,ff88164d-31c5-4ac4-8309-b55b1312eb86
11760,688bd1fc-fbbe-4b73-8ca3-5a1798fc679d
11190,746323f1-42b4-4b47-9717-ad7aca6e3429
14324,9a959174-51b7-4915-bba8-a0775c6249c7
14046,a43db853-6abc-415f-a8a9-105181dea26c
13875,faf6af97-564b-455c-87e6-918dd7b2418f
13847,845ad3da-6c98-4d79-bfa4-71d68806c97d
22187,191d9d03-44a9-4d45-8099-475282ff5f82
12329,5fd11636-b4fe-4264-a908-f0a15b98d0a1
11527,0fa68e33-1628-4f7a-80fc-08c8c7d64316
20024,add9ea5a-c6d6-45e9-9ac5-cbc4f4f92eae
22462,ab37250c-b63d-49e1-8ecf-1481693494d2
11871,8f1f4dc6-5db5-4096-a911-d1f089239ce5
25628,d13b7097-a405-4c2f-9f42-b60cc01751c2
19549,93b63528-f6f0-4f15-a977-c13f20c892ea
26455,bb094e7f-bd1d-4b11-b21a-ac30713e9dbb
15874,f017b35a-c1d1-4b86-b2e7-70932bc410e8
17850,44e1dd5b-b2a6-4b13-8ab4-b919ca347edb
27480,e8021b22-d831-4b15-ace9-c2d124dbdaad
16898,36638665-f727-4b7b-83fa-4ec715d7f940
22830,235f3efa-4351-4014-a0f3-12faa4430c3d
15139,b90a1637-5e52-4eeb-b233-0b228edf39f4
11870,f47f599a-f6e8-4a11-ab79-797d932b6bb9
24492,b3c22395-defc-4257-9a65-0be5bc4dec93
15975,c18e9d8e-b69f-4dea-9bbb-65876e4da03d
17946,d04e19b2-869b-4896-bce5-d3b5e7ef6618
25389,51d808df-f642-436f-bf6a-460c2b3750fd
15949,1118dff9-9046-48f3-a03e-fb43da0b97f2
25355,d3c9c9f6-2726-42ca-aa4f-1fc360bc9e11
17154,34a6891c-9744-4cda-9e5a-8db8727e02f9
25392,2bce27a5-c097-4578-9b6f-8a22cf833a69
16879,47f5f2e7-58f0-4f57-b2de-585ea79b206f
28210,2536c279-3c19-483a-a694-e2da0c2e1b67
16333,f4cbe46a-ce00-4a51-8c23-fe6c3da77c74
20224,2436c77e-c895-4e41-b8a1-c8b7af3416db
24728,2909020f-7154-4466-a56d-12eeb77c25a5
27781,41d742b4-d72b-4222-a7dc-442351736a5e
15564,8bedd858-f2dc-44d3-b2a6-56885a7d11c9
24560,79512dc7-1aad-43e7-a14d-1a0690bb7acf
20017,6360c842-d8c4-4384-bbab-211504aacf87
25898,84e1aa3d-867c-42fc-bd47-554dbc85724a
16253,99eb258f-8f28-45fe-9f42-285e917b4ac9
21649,5077afa5-ae7d-4681-90f6-f21da8d0b2a1
27720,92a9b00e-46c0-4f0c-bb6a-e804a344319d
14866,9c6b46d0-66b9-4974-86fe-fc92683582f4
13540,99201fa7-816b-429d-b208-45e3371d7e7e
27748,d855edf8-29ff-44b4-90d2-be63e75998d3
28764,704009ec-57de-4717-8bc0-969c2f28202e
18050,9fe5b2b1-bc02-4726-83ca-921623097735
13206,e945e8f2-fbbb-40ab-8489-c47d734da614
25793,d20cc292-7283-4241-a301-2b24b94013f8
15312,862ff4c8-2e7d-4105-8797-ac1e1a5e1148
22456,427c09c3-293f-4dda-a28c-8115fb2e1cab
13796,5df52309-c306-4154-87f9-9058ac71abd2
20741,228119e1-c55d-4596-84d6-5ab904aeda1f
11757,1ebc48d6-bbfb-4d67-9879-687c4432908c
22930,43fcc096-25c8-4145-8fd5-8e7938e71cbd
28838,c81cb488-2cb5-4c8b-8a92-2e7c7694494b
15381,c569a497-3b20-473c-b342-369da67f912c
19807,4e988050-fb2c-472a-97b3-112d1949af75
19034,c12f04ba-1d9b-431b-96db-d73ed786fe38
22708,8274fa1a-8002-43fa-87ed-4f519c301694
